voice_actor_master_id,follower,"created_at","updated_at","name","description",favourites_count,friends_count,listed_count,"screen_name","profile_image_url",statuses_count,"raw_data"
208,1608,"2016-01-30 20:25:48","2016-01-30 20:25:48","早水リサ","早水リサです。声優やってます。",0,0,272,"risa02h","http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png",203,NULL
209,152511,"2016-01-30 20:25:48","2016-01-30 20:25:48","原田ひとみ＠１１／２５シングル発売","声優・歌手をやらせて頂いております。ポロリポロリと気ままにつぶやく日々。今年放送「ヴァルキリードライブ」相良百華役。「アイドルマスターシンデレラガールズ」十時愛梨役。歌手https://t.co/Vs7aYPOG1A 歌手公式@team_vhitomin 詳しく→https://t.co/p1I1dlQYO6",16,1,7890,"vhitomin","http://pbs.twimg.com/profile_images/681753316/Image385_normal.jpg",59275,NULL
210,636,"2016-01-30 20:25:48","2016-01-30 20:25:48","退避","退避",13,2,110,"haruiyuka","http://pbs.twimg.com/profile_images/3488979171/b59fc78b63833b2292f01b322f34f39e_normal.jpeg",5825,NULL
211,2544,"2016-01-30 20:25:48","2016-01-30 20:25:48","春河あかり","春河あかりです。所属フリーな声優です！お芝居したり唄ったり･･･な毎日！deUCのボーカルも担当。
お仕事のご依頼、お問い合わせは→ akari_harukawa111@yahoo.co.jp までお願いします★",485,92,245,"akari_tter","http://pbs.twimg.com/profile_images/684974011/008_normal.png",34962,NULL
213,1129,"2016-01-30 20:25:48","2016-01-30 20:25:48","樋口あかり","声優・樋口あかりです。バイオハザード・ドラクエ（ロト編）・キン肉マン・福本伸行作品好き。女性声優っぽい呟きは皆無ですので悪しからず。リプは気まぐれ。お返事は、基本的には顔見知りの方のみとさせて頂いております。",400,228,121,"AkariHiguchi","http://pbs.twimg.com/profile_images/610025274021842944/t-Z1OAX5_normal.jpg",12315,NULL
215,8118,"2016-01-30 20:25:48","2016-01-30 20:25:48","ひと美","まったりのんびり声優中♪ゲーム大好き（笑）MHXRにてアビゲイル役を演らせていただきました！ひゃっはー♪メルブラ・遠野秋葉／レゴニンジャゴー・ピクサル、ミサコ／麻雀物語2・ミドリ／３・マリア／東京バベル・ケルベロス／D・CⅢ・さくら／神撃のバハムート・リリエル役など。音泉ラジオ『軽茶しんどろ～む』もよろしくです！",14,167,539,"hitomityan","http://pbs.twimg.com/profile_images/646832188655210496/H7X73vA-_normal.jpg",4507,NULL
216,500,"2016-01-30 20:25:48","2016-01-30 20:25:48","あかりん","小粥よう子。声優名は日比野朱里。高座名は美々里家あかりん。蟻ん子の魂を持ったキリギリスです。",0,106,117,"akarinn","http://pbs.twimg.com/profile_images/636046536141635584/M7IuqK6B_normal.jpg",1026,NULL
217,2990,"2016-01-30 20:25:48","2016-01-30 20:25:48","平田由季@健康な1年にする！","まったり大好き、声優の平田由季です•:*+:.\\( °▽° )/.:+*:•水族館、脱出ゲームが大好きー❤️ マカデミアナッツチョコ、トマト、トムヤムクンは生活の一部❤️ 猫まみれ、まみれば、まみれろε=( °ω° )=з猫は人生",719,458,211,"yukichorinko","http://pbs.twimg.com/profile_images/692345669814718464/OEzdQqBB_normal.jpg",11813,NULL
218,398878,"2016-01-30 20:25:48","2016-01-30 20:25:48","平野綾オフィシャルインフォ","■東京暇人MC■AYA Means I Love You■銀魂°(今井信女)■ガールズ&パンツァー(アリサ)■FAIRY TAIL(ルーシィ)■それいけ！アンパンマン(コキンちゃん)■ドラゴンボール超(デンデ)■ミュージカル『エドウィン・ドルードの謎』(3月〜5月東京・大阪・名古屋・福岡)",67,164,11908,"Hysteric_Barbie","http://pbs.twimg.com/profile_images/672256146556649473/NDUrrFjE_normal.jpg",11019,NULL
219,31633,"2016-01-30 20:25:48","2016-01-30 20:25:48","hiranofumi　平野文です","「うる星やつら」ラム。ｸﾛﾈｺﾔﾏﾄの白ネコちゃん。「平成教育委員会」出題ﾅﾚｰｼｮﾝ。魚河岸のﾖﾒ。『築地魚河岸嫁ヨメ日記』は電子書籍もアリます。ﾌﾟﾛﾌｨｰﾙ: http://t.co/397Zc2nNal やブログもね ☞ http://t.co/r3UfMMFi1r　http://t.co/HutVQO3CfV",17,254,2208,"hiranofumi","http://pbs.twimg.com/profile_images/3465764883/7579eba91bf35d61223ef2299eed467d_normal.jpeg",4454,NULL
220,2983,"2016-01-30 20:25:48","2016-01-30 20:25:48","平野妹","妹と書いて、まいっち読むと。 平野姓の役者の方とは血が繋がってないとよ(*´∀｀*) お返事はぽちぽちと… したりしなかったりやけ気にせんとってね☆ 気の強い、上から目線の役が多いようなそうでないような？しまじろうのわぉ！きっこ。シンデレラブレイド2、モコモコ。etc…。目指せ、カッコいい女！",73,315,262,"hiranomai","http://pbs.twimg.com/profile_images/692625991206772736/NdcaRx4K_normal.jpg",22052,NULL
221,948,"2016-01-30 20:25:48","2016-01-30 20:25:48","広江美奈","俳優。 猫と映画とMr.Childrenが好き。 最新情報！ Netflix配信アニメ『H2O マーメイド・アドベンチャー』リッキー・チャドウィック役 /イギリス映画『ダンスオフ』シモンヌ役/WOWOWドラマ『煙霞』/スタジオジブリ『かぐや姫の物語』/『涼宮ハルヒの憂鬱』/『涼宮ハルヒの追想』 など。",28,295,125,"hiroemina","http://pbs.twimg.com/profile_images/660359228779970560/bW75Eucv_normal.jpg",6430,NULL
222,6210,"2016-01-30 20:25:48","2016-01-30 20:25:48","廣田詩夢","声優の廣田詩夢です。【ひろたしおん】と読みます。しおんぬって呼ばれる事が多いです。ぷろだくしょんバオバブに所属しています。最近ちょっとツイッターに慣れてきました////よろしくです＼(^^)／",2,114,978,"shionnu","http://pbs.twimg.com/profile_images/1929636468/tit_normal.jpg",3934,NULL
223,11359,"2016-01-30 20:25:48","2016-01-30 20:25:48","深見梨加","映画“マレフィセント”のアンジェリーナ•ジョリー、“ゼロ•グラビティ”のサンドラ•ブロック。 セーラームーンのセーラーヴィーナス・ワンスアポンアタイム・クリミナルマインド・フレンズ・サンホラ・FFXIIのフランなど。 吹き替えやアニメ、ナレーションが主なお仕事の声優さんです。 ふなっしーに夢中\\(//∇//)\\",246,202,1060,"ricafukami88","http://pbs.twimg.com/profile_images/685256455767764993/F3uaj1uI_normal.jpg",18876,NULL
224,178989,"2016-01-30 20:25:48","2016-01-30 20:25:48","福圓美里@「無限の住人」稽古中","声優、劇団「クロジ」主宰。 「蒼の彼方のフォーリズム」倉科明日香 「劇場版ガールズ&パンツァー」角谷杏 「セーラームーンCrystal」ちびうさ  「ふうせん犬のティ二ー」ラヴィ「センニュウ★感」「モテ福」 2016年2月ヘロQ「無限の住人」客演します。",10,400,9062,"misa0110","http://pbs.twimg.com/profile_images/666617255061360644/FIPR4Ch6_normal.jpg",10117,NULL
225,124468,"2016-01-30 20:25:48","2016-01-30 20:25:48","福原香織","声優･福原香織です。ｴｲﾍﾞｯｸｽ･ﾌﾟﾗﾝﾆﾝｸﾞ&ﾃﾞﾍﾞﾛｯﾌﾟﾒﾝﾄ所属。気軽にフォローして下さいね♪",1,97,5200,"FukuharaKaori","http://pbs.twimg.com/profile_images/601556749858971648/n9YpS0My_normal.jpg",5722,NULL
226,4552,"2016-01-30 20:25:48","2016-01-30 20:25:48","藤井美波","オットメー☆(o^∀^o)乙女ゲー命！細々と声のお仕事してます。心の旦那様はGS３の設楽先輩｡出演作はガンダムBF/ポケモンXY/太鼓の達人/あやかし緋扇/わグルま！/戦国X/妖女大戦/妖怪百姫たん！/カレイドイヴ/封印勇者/メダロットGMなど。ミミズでも蛙でもオケラでもやるんで仕事が欲しいとです…。",2756,161,248,"373busaikuma","http://pbs.twimg.com/profile_images/691475466008395776/Ke7eJtGp_normal.jpg",15048,NULL
227,4752,"2016-01-30 20:25:48","2016-01-30 20:25:48","藤田昌代 2016年もよろしくです♡","映画とゲーム、アニメと漫画を愛する、声優・ナレーター・シナリオライター。お仕事のご相談はブログからメールいただくか、AIR AGENCY様にお問い合わせください。【直近出演作】『チョコットランド』シキ『クルセイダークエスト』ディオネ『LINEウパルサガ』ホーリー他『スカイガレオン』キュベレー他『有吉反省会（VO）』等",281,517,354,"fujitama11","http://pbs.twimg.com/profile_images/637480437154082816/mo9IOEZv_normal.jpg",40051,NULL
228,5166,"2016-01-30 20:25:48","2016-01-30 20:25:48","藤田由美子","声優です。女優です。コメディエンヌで、ホルモンヌ。ダイエッター。麻雀好き。少女漫画好き。へたくそギタリスト。ニコ生『藤田由美子の特殊技能開発課っ！』毎週木曜日22:30〜、Ustream『義太夫・由美子のUstラヂオ』第1月曜日20:00〜絶賛生放送中☆",3,354,514,"ojojo1107honeey","http://pbs.twimg.com/profile_images/684936098301128705/UlGPxQIm_normal.jpg",12048,NULL
229,11603,"2016-01-30 20:25:48","2016-01-30 20:25:48","古川小百合(さゆりん)","長崎生まれの声優です。講師も！
初執筆本「長崎あるある」発売中♡

2015年は
wiiU「デビルズサード」
ヒロインＣ４ちゃん♡
PSVITA「モエロクリスタル」
AC「戦国大戦」などの声を担当♡ 
自宅の筐体はミニキュート☆ 
バトオペ大佐05！
DESTINYはレベル31!
パズドラ333☆
MHX、HR63/",0,182,435,"furukawasayuri","http://pbs.twimg.com/profile_images/678212840977645569/QP1tAiRc_normal.jpg",18552,NULL
230,2810,"2016-01-30 20:25:48","2016-01-30 20:25:48","古原奈々","声優だったり。ナレーターだったり。歌手だったり。ラジオやってたり。秘密基地所長だったり。　予測できない生き様が好き。　特技：妄想。　趣味：学生プロレス観戦。　お気に入りレスラー：ブランコ・オギーソさま(^▽^)ﾉ　資格：パーソナルカラリスト　ツイートに対して返信を頂いた場合、お返しフォローさせていただくことがあります。",27,315,403,"furunana","http://pbs.twimg.com/profile_images/2176198059/nana___kirinuki2_normal.jpg",10801,NULL
231,1252,"2016-01-30 20:25:48","2016-01-30 20:25:48","細野雅世","マウスプロモーション　最近のお気に入りは「糸田里予」って倍角文字です(≧ω≦)",22,162,170,"hsnmsy","http://pbs.twimg.com/profile_images/621567934142373888/vY5YfDUI_normal.jpg",3688,NULL
232,95761,"2016-01-30 20:25:48","2016-01-30 20:25:48","黒ネコ同盟(堀江由衣&スタッフ)","堀江由衣オフィシャルファンクラブ公式アカウントです！ほっちゃんとスタッフがつぶやいています。Aice5復活！ 
@10th_anniv",6,4,6361,"kuronekounion","http://pbs.twimg.com/profile_images/605307226555695104/z0QXi8hs_normal.png",15173,NULL
233,7259,"2016-01-30 20:25:48","2016-01-30 20:25:48","堀川千華","堀川千華です。声優のお仕事をしてます☆ たまに気まぐれにリプ返します。お仕事のお問い合わせはブログへ〜またはＤＭや、リプライをお願い致します◟(๑˃̶ ੪ ˂̶๑)◞",46,100,506,"horikawachika","http://pbs.twimg.com/profile_images/660484117629263872/wb4vUUWn_normal.jpg",19187,NULL
234,1798,"2016-01-30 20:25:48","2016-01-30 20:25:48","あすか","東京の片隅でハムスターの虎徹くんとひっそりもそもそと暮らしてます。気軽に絡んでやってください✧˖° ⚫︎LIKE⚫︎甘いもの/可愛いもの/コスメ/ハムスター/My little box/BLOOM BOX/セルフネイル/寝ること",58,294,216,"asukah0321","http://pbs.twimg.com/profile_images/661060612613509120/PRKmzTMk_normal.jpg",21246,NULL
235,31114,"2016-01-30 20:25:48","2016-01-30 20:25:48","本名陽子☻","声優・女優 時々カントリー・ロード◆「24リブアナザーディ」ケイト役◆「スーツ4」カトリーナ役◆「プリティリトルライアーズ」アリソン役◆ミリ姫大戦◆アメイジングスパイダーマン2 グウェン役◆プリキュア キュアブラック◆耳をすませば 月島雫",3,1401,3357,"honnayoko","http://pbs.twimg.com/profile_images/378800000820406418/f1f7f4d02da116302cc76c6202f8b32d_normal.jpeg",13343,NULL
236,22452,"2016-01-30 20:25:48","2016-01-30 20:25:48","前田 愛•AiM ベストアルバム発売中","声のお仕事をしたり歌いながら日々まったり生きています。のんびりとよろしくです☆ 返信は出来たり出来なかったりです。タイミングだったり心に余裕がある時にだったりしますので、お気になさらず心中察して頂けてたら幸いです。 TL追えてないためフォローは関係者のみにさせて頂いております。何卒よろしくお願いします(｡-人-｡)",36,258,1734,"ai_max","http://pbs.twimg.com/profile_images/639819226664927232/2isAqH-j_normal.jpg",10267,NULL
237,749,"2016-01-30 20:25:48","2016-01-30 20:25:48","前田綾乃(前田あやの)","声優、ナレーター、ＭＣなど。趣味はエレキギター（と言いたい）
「ＩＳインフィニット・ストラトス」夜竹さゆか/小学生の一夏「ダンボール戦機」マスターキング「ギルティクラウン」「ダンボール戦機Ｗ」など
［お仕事のご依頼ご相談等はam.oshigoto@gmail.comまでお声掛け下さい］※お仕事以外の対応はしておりません",127,61,55,"AYANO_MAEDA","http://pbs.twimg.com/profile_images/378800000609637127/ac1d6f3fe6ef3358b6f31a0be732ddd2_normal.jpeg",9426,NULL
238,2541,"2016-01-30 20:25:48","2016-01-30 20:25:48","前田沙耶香","前田沙耶香です(ｏ'∀'ｏ)
青二プロダクション所属で、声優 • ナレーターやってますﾟ+｡(o･ω-人)･.｡

そうは見えないけど、熱血で、人見知りで、甘えたなヤツですw

出演→無双OROCHIシリーズ 卑弥呼役、BEN10シリーズ グウェン役などなど⭐",105,196,211,"sayaka_san","http://pbs.twimg.com/profile_images/597449635834134528/Tmenn6sb_normal.jpg",6665,NULL
239,24739,"2016-01-30 20:25:48","2016-01-30 20:25:48","まきいづみ 美少女ゲーム声優","Maki Idumi（voice actress）通販https://t.co/qxrbcGwX09 ボイスhttps://t.co/gKd5fZQ143 仕事依頼https://t.co/92MZTPP3i4",0,24611,1381,"maki_idumi","http://pbs.twimg.com/profile_images/692719792621400064/ArY1UHxK_normal.jpg",20323,NULL
